Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,TotalPrice,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,Product Type,New Column,Test,Test2
21-08-2023,East,Laptop,3,142.09,Store C,Wholesale,0.15,Frank,362.3295,Gift Card,WINTER15,0,REG101150,Cust 6453,26.04,21-08-2023,27-08-2023,Eric,Laptop and Accessories,576.1666667,1151,1151
07-07-2024,North,Tablet,15,576.12,Store D,Retail,0.1,Alice,7777.62,Online,WINTER15,0,REG101151,Cust 6982,29.31,07-07-2024,11-07-2024,Ryan,Mobile Devices,576.6666667,1152,1152
17-01-2025,South,Desk,9,96.97,Store D,Retail,0.15,Bob,741.8205,Credit Card,WINTER15,1,REG101152,Cust 6824,30.87,17-01-2025,24-01-2025,Sophie,Office Accessories,577.1666667,1153,1153
06-12-2023,North,Tablet,17,218.04,Store D,Wholesale,0.15,Bob,3150.678,Cash,,0,REG101153,Cust 3172,16,06-12-2023,16-12-2023,Ryan,Mobile Devices,577.6666667,1154,1154
01-03-2023,South,Desk,2,153.33,Store C,Wholesale,0.05,Carlos,291.327,Cash,,0,REG101154,Cust 8146,31.55,01-03-2023,04-03-2023,Sophie,Office Accessories,578.1666667,1155,1155
11-02-2025,North,Printer,8,316.12,Store B,Wholesale,0.1,Diana,2276.064,Gift Card,WINTER15,0,REG101155,Cust 3299,6.28,11-02-2025,15-02-2025,Ryan,Laptop and Accessories,578.6666667,1156,1156
20-06-2023,Central,Printer,13,153.57,Store B,Wholesale,0.05,Carlos,1896.5895,Gift Card,,0,REG101156,Cust 6476,27.98,20-06-2023,25-06-2023,Cameron,Laptop and Accessories,579.1666667,1157,1157
29-02-2024,West,Printer,7,208.31,Store C,Wholesale,0.05,Frank,1385.2615,Online,SAVE10,0,REG101157,Cust 9835,26.57,29-02-2024,03-03-2024,Wendy,Laptop and Accessories,579.6666667,1158,1158
30-06-2025,North,Chair,2,160.96,Store C,Wholesale,0.1,Eva,289.728,Gift Card,WINTER15,0,REG101158,Cust 1003,44.97,30-06-2025,05-07-2025,Ryan,Office Accessories,580.1666667,1159,1159
19-08-2024,North,Monitor,3,373.77,Store B,Retail,0.1,Eva,1009.179,Cash,WINTER15,1,REG101159,Cust 9705,17.62,19-08-2024,25-08-2024,Ryan,Laptop and Accessories,580.6666667,1160,1160
15-01-2024,Central,Printer,20,200.7,Store D,Retail,0.1,Alice,3612.6,Online,FREESHIP,0,REG101160,Cust 3421,29.6,15-01-2024,19-01-2024,Cameron,Laptop and Accessories,581.1666667,1161,1161
08-08-2024,Central,Desk,14,115.77,Store B,Wholesale,0.15,Frank,1377.663,Credit Card,SAVE10,1,REG101161,Cust 1690,20.12,08-08-2024,11-08-2024,Cameron,Office Accessories,581.6666667,1162,1162
05-10-2024,West,Phone,12,535.41,Store C,Retail,0.1,Frank,5782.428,Gift Card,,0,REG101162,Cust 2507,27.82,05-10-2024,07-10-2024,Wendy,Mobile Devices,582.1666667,1163,1163
13-01-2024,South,Desk,12,103.59,Store A,Retail,0.1,Frank,1118.772,Debit Card,FREESHIP,0,REG101163,Cust 9880,48.11,13-01-2024,21-01-2024,Sophie,Office Accessories,582.6666667,1164,1164
29-03-2023,West,Laptop,18,176.32,Store B,Wholesale,0.05,Diana,3015.072,Debit Card,,0,REG101164,Cust 3972,36.35,29-03-2023,04-04-2023,Wendy,Laptop and Accessories,583.1666667,1165,1165
19-10-2023,North,Printer,5,112.44,Store D,Retail,0.1,Bob,505.98,Credit Card,,1,REG101165,Cust 8280,7.46,19-10-2023,23-10-2023,Ryan,Laptop and Accessories,583.6666667,1166,1166
23-10-2023,West,Chair,20,19.3,Store C,Wholesale,0,Bob,386,Debit Card,SAVE10,0,REG101166,Cust 4205,47.23,23-10-2023,01-11-2023,Wendy,Office Accessories,584.1666667,1167,1167
24-03-2023,South,Phone,9,233.11,Store B,Retail,0.05,Eva,1993.0905,Debit Card,WINTER15,0,REG101167,Cust 2579,31.43,24-03-2023,28-03-2023,Sophie,Mobile Devices,584.6666667,1168,1168
09-08-2024,West,Printer,17,66.48,Store C,Wholesale,0.15,Eva,960.636,Gift Card,WINTER15,1,REG101168,Cust 7265,10.79,09-08-2024,14-08-2024,Wendy,Laptop and Accessories,585.1666667,1169,1169
26-04-2023,South,Laptop,17,504.63,Store A,Wholesale,0.1,Carlos,7720.839,Online,WINTER15,1,REG101169,Cust 1199,48.33,26-04-2023,06-05-2023,Sophie,Laptop and Accessories,585.6666667,1170,1170
04-03-2024,West,Tablet,11,97.84,Store B,Retail,0.05,Alice,1022.428,Debit Card,SAVE10,1,REG101170,Cust 2928,45.97,04-03-2024,12-03-2024,Wendy,Mobile Devices,586.1666667,1171,1171
14-02-2023,East,Tablet,7,468.14,Store A,Retail,0.15,Bob,2785.433,Cash,SAVE10,0,REG101171,Cust 9447,47.56,14-02-2023,17-02-2023,Eric,Mobile Devices,586.6666667,1172,1172
28-04-2023,West,Tablet,20,476.69,Store B,Wholesale,0.05,Bob,9057.11,Online,WINTER15,0,REG101172,Cust 9095,10.2,28-04-2023,03-05-2023,Wendy,Mobile Devices,587.1666667,1173,1173
03-03-2024,North,Phone,2,160.73,Store A,Wholesale,0.15,Frank,273.241,Cash,FREESHIP,0,REG101173,Cust 7587,20.18,03-03-2024,11-03-2024,Ryan,Mobile Devices,587.6666667,1174,1174
04-09-2024,West,Tablet,9,228.98,Store D,Retail,0.15,Frank,1751.697,Online,WINTER15,0,REG101174,Cust 2611,45.79,04-09-2024,08-09-2024,Wendy,Mobile Devices,588.1666667,1175,1175
30-12-2024,East,Tablet,19,336.5,Store B,Wholesale,0,Alice,6393.5,Online,WINTER15,0,REG101175,Cust 8284,27.43,30-12-2024,07-01-2025,Eric,Mobile Devices,588.6666667,1176,1176
10-02-2024,East,Printer,18,411.59,Store A,Wholesale,0,Bob,7408.62,Credit Card,WINTER15,0,REG101176,Cust 8154,9.62,10-02-2024,16-02-2024,Eric,Laptop and Accessories,589.1666667,1177,1177
07-09-2023,Central,Printer,1,431.49,Store C,Wholesale,0.15,Alice,366.7665,Cash,SAVE10,0,REG101177,Cust 5215,17.53,07-09-2023,15-09-2023,Cameron,Laptop and Accessories,589.6666667,1178,1178
11-08-2023,East,Laptop,18,495.39,Store A,Wholesale,0,Carlos,8917.02,Gift Card,SAVE10,0,REG101178,Cust 5309,14.88,11-08-2023,15-08-2023,Eric,Laptop and Accessories,590.1666667,1179,1179
12-03-2023,West,Phone,4,149.3,Store A,Wholesale,0.1,Diana,537.48,Debit Card,FREESHIP,0,REG101179,Cust 2016,47.84,12-03-2023,16-03-2023,Wendy,Mobile Devices,590.6666667,1180,1180
29-03-2023,Central,Desk,18,179.97,Store C,Wholesale,0.1,Eva,2915.514,Cash,SAVE10,0,REG101180,Cust 2676,22.15,29-03-2023,31-03-2023,Cameron,Office Accessories,591.1666667,1181,1181
17-02-2025,South,Chair,11,381.14,Store B,Retail,0.05,Frank,3982.913,Gift Card,FREESHIP,0,REG101181,Cust 7529,32.83,17-02-2025,27-02-2025,Sophie,Office Accessories,591.6666667,1182,1182
07-01-2024,North,Chair,5,454.62,Store C,Wholesale,0.05,Diana,2159.445,Gift Card,,0,REG101182,Cust 6172,10.19,07-01-2024,15-01-2024,Ryan,Office Accessories,592.1666667,1183,1183
14-01-2023,East,Phone,17,226.56,Store A,Wholesale,0.1,Diana,3466.368,Gift Card,WINTER15,1,REG101183,Cust 2527,36.89,14-01-2023,20-01-2023,Eric,Mobile Devices,592.6666667,1184,1184
03-01-2024,West,Laptop,2,132.91,Store A,Wholesale,0,Bob,265.82,Debit Card,WINTER15,0,REG101184,Cust 1970,7.76,03-01-2024,12-01-2024,Wendy,Laptop and Accessories,593.1666667,1185,1185
25-08-2023,South,Desk,2,35.69,Store C,Retail,0,Eva,71.38,Debit Card,FREESHIP,0,REG101185,Cust 9543,39.89,25-08-2023,28-08-2023,Sophie,Office Accessories,593.6666667,1186,1186
16-05-2025,North,Desk,6,451.93,Store A,Wholesale,0.15,Eva,2304.843,Cash,WINTER15,1,REG101186,Cust 2957,49.37,16-05-2025,25-05-2025,Ryan,Office Accessories,594.1666667,1187,1187
30-12-2023,South,Laptop,7,270.47,Store D,Wholesale,0.05,Diana,1798.6255,Credit Card,WINTER15,1,REG101187,Cust 2852,41.56,30-12-2023,03-01-2024,Sophie,Laptop and Accessories,594.6666667,1188,1188
06-10-2024,South,Phone,13,55.46,Store A,Retail,0.05,Bob,684.931,Credit Card,FREESHIP,1,REG101188,Cust 6365,18.01,06-10-2024,09-10-2024,Sophie,Mobile Devices,595.1666667,1189,1189
12-03-2023,Central,Tablet,17,515.12,Store D,Wholesale,0.15,Bob,7443.484,Credit Card,SAVE10,1,REG101189,Cust 9159,32.74,12-03-2023,22-03-2023,Cameron,Mobile Devices,595.6666667,1190,1190
06-04-2024,North,Phone,1,256.63,Store D,Wholesale,0,Carlos,256.63,Gift Card,FREESHIP,0,REG101190,Cust 3252,12.97,06-04-2024,08-04-2024,Ryan,Mobile Devices,596.1666667,1191,1191
20-01-2023,North,Tablet,4,423.99,Store B,Retail,0.05,Frank,1611.162,Online,FREESHIP,0,REG101191,Cust 8679,20.05,20-01-2023,25-01-2023,Ryan,Mobile Devices,596.6666667,1192,1192
08-07-2024,West,Laptop,15,77.89,Store B,Wholesale,0.05,Diana,1109.9325,Credit Card,,0,REG101192,Cust 5547,20.87,08-07-2024,12-07-2024,Wendy,Laptop and Accessories,597.1666667,1193,1193
06-10-2023,North,Phone,12,11.95,Store A,Retail,0.05,Carlos,136.23,Online,,0,REG101193,Cust 9438,26.66,06-10-2023,16-10-2023,Ryan,Mobile Devices,597.6666667,1194,1194
11-09-2023,East,Desk,7,67.05,Store D,Wholesale,0.1,Carlos,422.415,Cash,FREESHIP,0,REG101194,Cust 9092,36.67,11-09-2023,18-09-2023,Eric,Office Accessories,598.1666667,1195,1195
14-09-2023,North,Phone,19,118.15,Store C,Retail,0.15,Frank,1908.1225,Cash,SAVE10,0,REG101195,Cust 7007,12.95,14-09-2023,19-09-2023,Ryan,Mobile Devices,598.6666667,1196,1196
06-11-2023,North,Printer,16,114.47,Store B,Wholesale,0.15,Carlos,1556.792,Online,,0,REG101196,Cust 3001,43.85,06-11-2023,11-11-2023,Ryan,Laptop and Accessories,599.1666667,1197,1197
23-06-2024,North,Monitor,9,36.21,Store C,Wholesale,0.15,Bob,277.0065,Credit Card,FREESHIP,0,REG101197,Cust 5771,6.71,23-06-2024,30-06-2024,Ryan,Laptop and Accessories,599.6666667,1198,1198
30-03-2023,West,Printer,10,52.58,Store B,Wholesale,0.1,Eva,473.22,Cash,WINTER15,0,REG101198,Cust 4317,14.01,30-03-2023,09-04-2023,Wendy,Laptop and Accessories,600.1666667,1199,1199
05-10-2024,East,Phone,6,272.26,Store A,Retail,0.1,Carlos,1470.204,Debit Card,SAVE10,0,REG101199,Cust 3627,43.67,05-10-2024,15-10-2024,Eric,Mobile Devices,600.6666667,1200,1200
19-03-2023,Central,Chair,10,124.97,Store D,Retail,0.15,Eva,1062.245,Gift Card,WINTER15,1,REG101200,Cust 4433,40.23,19-03-2023,29-03-2023,Cameron,Office Accessories,601.1666667,1201,1201
17-03-2025,North,Phone,9,228.62,Store C,Retail,0.05,Eva,1954.701,Gift Card,SAVE10,0,REG101201,Cust 6231,31.43,17-03-2025,21-03-2025,Ryan,Mobile Devices,601.6666667,1202,1202
18-12-2024,Central,Laptop,20,282.91,Store A,Wholesale,0.15,Frank,4809.47,Debit Card,FREESHIP,0,REG101202,Cust 8987,8.19,18-12-2024,28-12-2024,Cameron,Laptop and Accessories,602.1666667,1203,1203
06-01-2025,West,Tablet,17,129.62,Store D,Retail,0.15,Eva,1873.009,Online,FREESHIP,0,REG101203,Cust 4510,24.28,06-01-2025,08-01-2025,Wendy,Mobile Devices,602.6666667,1204,1204
14-01-2025,Central,Monitor,6,162.35,Store B,Wholesale,0.05,Eva,925.395,Credit Card,SAVE10,1,REG101204,Cust 7003,19.18,14-01-2025,20-01-2025,Cameron,Laptop and Accessories,603.1666667,1205,1205
26-01-2023,South,Printer,14,209.82,Store B,Wholesale,0,Eva,2937.48,Cash,SAVE10,0,REG101205,Cust 6546,36.11,26-01-2023,30-01-2023,Sophie,Laptop and Accessories,603.6666667,1206,1206
04-08-2024,North,Laptop,16,293.44,Store D,Wholesale,0.05,Diana,4460.288,Gift Card,SAVE10,0,REG101206,Cust 2951,42.56,04-08-2024,14-08-2024,Ryan,Laptop and Accessories,604.1666667,1207,1207
13-02-2024,North,Phone,11,185.52,Store D,Wholesale,0.15,Diana,1734.612,Credit Card,WINTER15,0,REG101207,Cust 4673,38.53,13-02-2024,16-02-2024,Ryan,Mobile Devices,604.6666667,1208,1208
11-02-2023,Central,Desk,18,268.38,Store D,Wholesale,0.15,Alice,4106.214,Cash,FREESHIP,0,REG101208,Cust 5988,48.38,11-02-2023,14-02-2023,Cameron,Office Accessories,605.1666667,1209,1209
17-06-2024,East,Printer,18,547.05,Store C,Wholesale,0.1,Carlos,8862.21,Cash,FREESHIP,0,REG101209,Cust 3922,10.99,17-06-2024,22-06-2024,Eric,Laptop and Accessories,605.6666667,1210,1210
06-06-2024,South,Laptop,1,354.21,Store A,Wholesale,0.15,Carlos,301.0785,Online,,0,REG101210,Cust 9853,26.16,06-06-2024,12-06-2024,Sophie,Laptop and Accessories,606.1666667,1211,1211
26-11-2023,South,Chair,18,250.93,Store C,Wholesale,0.05,Bob,4290.903,Gift Card,,0,REG101211,Cust 6168,47.67,26-11-2023,02-12-2023,Sophie,Office Accessories,606.6666667,1212,1212
07-04-2024,West,Printer,18,587.25,Store C,Wholesale,0.15,Carlos,8984.925,Online,,0,REG101212,Cust 3175,42.15,07-04-2024,09-04-2024,Wendy,Laptop and Accessories,607.1666667,1213,1213
03-02-2023,West,Desk,2,438.06,Store B,Retail,0,Frank,876.12,Online,FREESHIP,1,REG101213,Cust 1813,12.9,03-02-2023,09-02-2023,Wendy,Office Accessories,607.6666667,1214,1214
25-11-2024,East,Chair,14,6.1,Store C,Wholesale,0.15,Carlos,72.59,Online,FREESHIP,1,REG101214,Cust 7749,10.18,25-11-2024,30-11-2024,Eric,Office Accessories,608.1666667,1215,1215
30-06-2024,North,Laptop,2,80.14,Store D,Wholesale,0,Carlos,160.28,Online,FREESHIP,1,REG101215,Cust 3416,13.41,30-06-2024,03-07-2024,Ryan,Laptop and Accessories,608.6666667,1216,1216
02-08-2023,South,Laptop,11,66.97,Store A,Retail,0.15,Bob,626.1695,Gift Card,FREESHIP,1,REG101216,Cust 7066,20.35,02-08-2023,11-08-2023,Sophie,Laptop and Accessories,609.1666667,1217,1217
22-02-2024,South,Chair,6,181.34,Store A,Wholesale,0,Alice,1088.04,Cash,FREESHIP,0,REG101217,Cust 5180,27.65,22-02-2024,27-02-2024,Sophie,Office Accessories,609.6666667,1218,1218
29-11-2024,North,Monitor,15,570,Store D,Wholesale,0.05,Frank,8122.5,Gift Card,,0,REG101218,Cust 6246,7.62,29-11-2024,09-12-2024,Ryan,Laptop and Accessories,610.1666667,1219,1219
21-07-2023,North,Monitor,9,587.79,Store D,Wholesale,0.15,Bob,4496.5935,Online,,0,REG101219,Cust 4182,24.64,21-07-2023,31-07-2023,Ryan,Laptop and Accessories,610.6666667,1220,1220
14-04-2023,Central,Phone,6,196.31,Store C,Retail,0.1,Carlos,1060.074,Online,WINTER15,0,REG101220,Cust 6843,38.65,14-04-2023,17-04-2023,Cameron,Mobile Devices,611.1666667,1221,1221
01-02-2023,North,Phone,8,430.06,Store B,Wholesale,0.05,Bob,3268.456,Debit Card,SAVE10,0,REG101221,Cust 6844,38.45,01-02-2023,05-02-2023,Ryan,Mobile Devices,611.6666667,1222,1222
30-06-2024,East,Monitor,14,429.72,Store A,Retail,0.1,Eva,5414.472,Cash,SAVE10,0,REG101222,Cust 3248,45.78,30-06-2024,05-07-2024,Eric,Laptop and Accessories,612.1666667,1223,1223
18-10-2023,Central,Phone,13,127.34,Store D,Wholesale,0,Alice,1655.42,Credit Card,WINTER15,0,REG101223,Cust 5226,6.15,18-10-2023,21-10-2023,Cameron,Mobile Devices,612.6666667,1224,1224
04-07-2024,East,Monitor,6,421.97,Store B,Wholesale,0.05,Bob,2405.229,Cash,WINTER15,0,REG101224,Cust 9804,41.31,04-07-2024,13-07-2024,Eric,Laptop and Accessories,613.1666667,1225,1225
04-07-2024,East,Tablet,5,225.69,Store A,Wholesale,0.15,Carlos,959.1825,Gift Card,WINTER15,0,REG101225,Cust 3990,47.6,04-07-2024,12-07-2024,Eric,Mobile Devices,613.6666667,1226,1226
27-07-2023,North,Monitor,10,322.11,Store A,Retail,0.15,Diana,2737.935,Debit Card,WINTER15,0,REG101226,Cust 5106,28.72,27-07-2023,02-08-2023,Ryan,Laptop and Accessories,614.1666667,1227,1227
01-03-2025,West,Desk,4,209.3,Store B,Retail,0.05,Alice,795.34,Gift Card,,0,REG101227,Cust 3448,6.89,01-03-2025,06-03-2025,Wendy,Office Accessories,614.6666667,1228,1228
23-02-2023,Central,Desk,16,326.16,Store C,Wholesale,0.1,Frank,4696.704,Credit Card,,0,REG101228,Cust 1439,44.3,23-02-2023,25-02-2023,Cameron,Office Accessories,615.1666667,1229,1229
11-01-2023,East,Monitor,13,515.42,Store D,Retail,0,Bob,6700.46,Online,FREESHIP,0,REG101229,Cust 5342,43.37,11-01-2023,20-01-2023,Eric,Laptop and Accessories,615.6666667,1230,1230
16-04-2024,West,Tablet,7,129.83,Store A,Wholesale,0,Carlos,908.81,Gift Card,WINTER15,0,REG101230,Cust 4564,13.12,16-04-2024,20-04-2024,Wendy,Mobile Devices,616.1666667,1231,1231
09-03-2024,Central,Monitor,17,376.15,Store C,Retail,0.05,Diana,6074.8225,Gift Card,WINTER15,1,REG101231,Cust 6441,31.96,09-03-2024,12-03-2024,Cameron,Laptop and Accessories,616.6666667,1232,1232
07-10-2024,South,Chair,8,385.46,Store A,Wholesale,0,Bob,3083.68,Cash,SAVE10,0,REG101232,Cust 7591,8.89,07-10-2024,11-10-2024,Sophie,Office Accessories,617.1666667,1233,1233
06-10-2023,West,Printer,2,474.13,Store D,Wholesale,0,Carlos,948.26,Gift Card,FREESHIP,1,REG101233,Cust 9778,14.41,06-10-2023,15-10-2023,Wendy,Laptop and Accessories,617.6666667,1234,1234
08-04-2023,West,Monitor,15,506.17,Store B,Wholesale,0.05,Alice,7212.9225,Online,,0,REG101234,Cust 1195,41.73,08-04-2023,13-04-2023,Wendy,Laptop and Accessories,618.1666667,1235,1235
20-02-2024,South,Phone,1,67.38,Store D,Retail,0.15,Alice,57.273,Credit Card,WINTER15,0,REG101235,Cust 8126,6.14,20-02-2024,27-02-2024,Sophie,Mobile Devices,618.6666667,1236,1236
30-01-2023,West,Chair,15,274.3,Store B,Retail,0.15,Frank,3497.325,Credit Card,,0,REG101236,Cust 4609,21.56,30-01-2023,08-02-2023,Wendy,Office Accessories,619.1666667,1237,1237
12-05-2023,South,Monitor,2,334.48,Store B,Wholesale,0,Alice,668.96,Debit Card,,0,REG101237,Cust 1449,31.53,12-05-2023,20-05-2023,Sophie,Laptop and Accessories,619.6666667,1238,1238
08-01-2024,South,Chair,7,562.6,Store A,Retail,0.15,Eva,3347.47,Online,WINTER15,0,REG101238,Cust 3508,19.95,08-01-2024,12-01-2024,Sophie,Office Accessories,620.1666667,1239,1239
05-06-2024,North,Monitor,7,14.34,Store D,Retail,0.05,Alice,95.361,Debit Card,WINTER15,0,REG101239,Cust 4826,19.45,05-06-2024,08-06-2024,Ryan,Laptop and Accessories,620.6666667,1240,1240
21-05-2025,East,Phone,11,34.72,Store B,Wholesale,0.1,Diana,343.728,Gift Card,FREESHIP,0,REG101240,Cust 1232,9.31,21-05-2025,23-05-2025,Eric,Mobile Devices,621.1666667,1241,1241
21-05-2025,East,Chair,7,15.06,Store A,Retail,0,Alice,105.42,Cash,,1,REG101241,Cust 9675,46.57,21-05-2025,26-05-2025,Eric,Office Accessories,621.6666667,1242,1242
05-03-2023,East,Printer,11,488.17,Store B,Wholesale,0.05,Bob,5101.3765,Cash,WINTER15,1,REG101242,Cust 5153,37.47,05-03-2023,11-03-2023,Eric,Laptop and Accessories,622.1666667,1243,1243
27-10-2024,South,Tablet,10,268.39,Store B,Retail,0.05,Alice,2549.705,Credit Card,SAVE10,0,REG101243,Cust 6330,25.86,27-10-2024,02-11-2024,Sophie,Mobile Devices,622.6666667,1244,1244
24-03-2025,North,Tablet,5,64.18,Store C,Retail,0.1,Eva,288.81,Gift Card,SAVE10,0,REG101244,Cust 8277,21.17,24-03-2025,29-03-2025,Ryan,Mobile Devices,623.1666667,1245,1245
21-09-2024,West,Phone,15,466.55,Store A,Retail,0.05,Alice,6648.3375,Cash,SAVE10,1,REG101245,Cust 5884,36.68,21-09-2024,27-09-2024,Wendy,Mobile Devices,623.6666667,1246,1246
18-05-2025,North,Desk,8,505.34,Store B,Retail,0.05,Bob,3840.584,Debit Card,,0,REG101246,Cust 4061,22.88,18-05-2025,27-05-2025,Ryan,Office Accessories,624.1666667,1247,1247
11-07-2024,East,Monitor,6,100.75,Store A,Wholesale,0.1,Frank,544.05,Credit Card,FREESHIP,0,REG101247,Cust 8095,12.98,11-07-2024,14-07-2024,Eric,Laptop and Accessories,624.6666667,1248,1248
27-01-2025,North,Tablet,8,352.72,Store C,Retail,0.05,Carlos,2680.672,Cash,,0,REG101248,Cust 2435,30.8,27-01-2025,04-02-2025,Ryan,Mobile Devices,625.1666667,1249,1249
26-11-2023,East,Laptop,9,526.26,Store B,Retail,0,Bob,4736.34,Cash,FREESHIP,0,REG101249,Cust 6785,15.47,26-11-2023,06-12-2023,Eric,Laptop and Accessories,625.6666667,1250,1250
02-06-2024,Central,Printer,18,519.42,Store C,Retail,0.15,Eva,7947.126,Cash,WINTER15,0,REG101250,Cust 6485,32.96,02-06-2024,04-06-2024,Cameron,Laptop and Accessories,626.1666667,1251,1251
17-01-2023,North,Chair,18,108.46,Store D,Wholesale,0.05,Frank,1854.666,Online,SAVE10,0,REG101251,Cust 6960,10.72,17-01-2023,24-01-2023,Ryan,Office Accessories,626.6666667,1252,1252
03-05-2025,North,Desk,13,420.68,Store D,Wholesale,0.05,Frank,5195.398,Online,,0,REG101252,Cust 1135,24.51,03-05-2025,11-05-2025,Ryan,Office Accessories,627.1666667,1253,1253
05-01-2025,North,Printer,17,5.91,Store A,Wholesale,0.15,Eva,85.3995,Online,SAVE10,0,REG101253,Cust 6186,44.85,05-01-2025,13-01-2025,Ryan,Laptop and Accessories,627.6666667,1254,1254
20-02-2024,East,Phone,4,452.77,Store B,Retail,0,Diana,1811.08,Debit Card,SAVE10,0,REG101254,Cust 8828,32.01,20-02-2024,01-03-2024,Eric,Mobile Devices,628.1666667,1255,1255
26-12-2023,North,Monitor,7,157,Store A,Wholesale,0.15,Alice,934.15,Online,SAVE10,1,REG101255,Cust 9097,39.72,26-12-2023,04-01-2024,Ryan,Laptop and Accessories,628.6666667,1256,1256
07-03-2023,North,Printer,11,550.86,Store C,Retail,0.1,Bob,5453.514,Online,FREESHIP,0,REG101256,Cust 4744,21.82,07-03-2023,12-03-2023,Ryan,Laptop and Accessories,629.1666667,1257,1257
13-09-2024,North,Chair,5,172.65,Store C,Wholesale,0.15,Alice,733.7625,Cash,SAVE10,0,REG101257,Cust 4287,28.3,13-09-2024,22-09-2024,Ryan,Office Accessories,629.6666667,1258,1258
02-01-2024,East,Tablet,16,145.3,Store B,Wholesale,0,Eva,2324.8,Credit Card,FREESHIP,1,REG101258,Cust 2236,29.64,02-01-2024,12-01-2024,Eric,Mobile Devices,630.1666667,1259,1259
08-02-2025,South,Printer,10,67.38,Store C,Retail,0.1,Diana,606.42,Gift Card,FREESHIP,1,REG101259,Cust 5312,20.58,08-02-2025,18-02-2025,Sophie,Laptop and Accessories,630.6666667,1260,1260
04-03-2025,South,Printer,15,141.13,Store D,Wholesale,0,Carlos,2116.95,Cash,SAVE10,0,REG101260,Cust 5096,19.63,04-03-2025,12-03-2025,Sophie,Laptop and Accessories,631.1666667,1261,1261
12-03-2024,Central,Tablet,1,534.61,Store D,Retail,0.05,Frank,507.8795,Online,SAVE10,0,REG101261,Cust 1162,22.68,12-03-2024,21-03-2024,Cameron,Mobile Devices,631.6666667,1262,1262
03-07-2024,East,Phone,9,560.04,Store D,Retail,0.05,Carlos,4788.342,Gift Card,WINTER15,0,REG101262,Cust 1669,22.81,03-07-2024,07-07-2024,Eric,Mobile Devices,632.1666667,1263,1263
05-01-2025,North,Laptop,8,275.32,Store D,Retail,0.1,Diana,1982.304,Cash,SAVE10,0,REG101263,Cust 6213,18.26,05-01-2025,13-01-2025,Ryan,Laptop and Accessories,632.6666667,1264,1264
21-03-2024,East,Phone,3,105.73,Store D,Retail,0.05,Bob,301.3305,Debit Card,FREESHIP,1,REG101264,Cust 7659,12.12,21-03-2024,28-03-2024,Eric,Mobile Devices,633.1666667,1265,1265
28-03-2025,Central,Monitor,15,568.81,Store D,Retail,0.1,Frank,7678.935,Gift Card,,0,REG101265,Cust 2894,8.54,28-03-2025,03-04-2025,Cameron,Laptop and Accessories,633.6666667,1266,1266
13-04-2025,Central,Laptop,20,190.39,Store B,Retail,0.1,Bob,3427.02,Gift Card,SAVE10,0,REG101266,Cust 1457,49.93,13-04-2025,18-04-2025,Cameron,Laptop and Accessories,634.1666667,1267,1267
30-04-2024,West,Chair,19,433.39,Store C,Retail,0.05,Bob,7822.6895,Online,WINTER15,0,REG101267,Cust 2410,7.59,30-04-2024,09-05-2024,Wendy,Office Accessories,634.6666667,1268,1268
15-02-2025,South,Phone,1,92.72,Store C,Wholesale,0.15,Eva,78.812,Debit Card,WINTER15,0,REG101268,Cust 4723,48.46,15-02-2025,19-02-2025,Sophie,Mobile Devices,635.1666667,1269,1269
18-02-2025,West,Laptop,1,263.28,Store D,Wholesale,0.1,Eva,236.952,Credit Card,SAVE10,0,REG101269,Cust 1586,36.28,18-02-2025,23-02-2025,Wendy,Laptop and Accessories,635.6666667,1270,1270
08-09-2023,West,Phone,11,358.59,Store B,Wholesale,0,Frank,3944.49,Credit Card,,0,REG101270,Cust 5049,29.19,08-09-2023,10-09-2023,Wendy,Mobile Devices,636.1666667,1271,1271
04-02-2024,Central,Tablet,18,595.53,Store B,Retail,0,Frank,10719.54,Cash,WINTER15,0,REG101271,Cust 9534,42.91,04-02-2024,06-02-2024,Cameron,Mobile Devices,636.6666667,1272,1272
25-11-2024,North,Monitor,14,574.32,Store D,Wholesale,0.15,Diana,6834.408,Credit Card,SAVE10,0,REG101272,Cust 5693,12.07,25-11-2024,05-12-2024,Ryan,Laptop and Accessories,637.1666667,1273,1273
30-12-2024,North,Laptop,18,444.13,Store D,Retail,0,Frank,7994.34,Cash,SAVE10,0,REG101273,Cust 6950,5.41,30-12-2024,02-01-2025,Ryan,Laptop and Accessories,637.6666667,1274,1274
05-09-2023,West,Tablet,19,431.47,Store A,Retail,0.1,Eva,7378.137,Gift Card,WINTER15,0,REG101274,Cust 7098,49.23,05-09-2023,10-09-2023,Wendy,Mobile Devices,638.1666667,1275,1275
01-08-2023,West,Printer,19,67.49,Store C,Retail,0,Frank,1282.31,Debit Card,SAVE10,0,REG101275,Cust 8300,32.04,01-08-2023,11-08-2023,Wendy,Laptop and Accessories,638.6666667,1276,1276
06-01-2023,Central,Tablet,11,25.67,Store C,Retail,0.15,Carlos,240.0145,Credit Card,SAVE10,0,REG101276,Cust 9557,30.12,06-01-2023,08-01-2023,Cameron,Mobile Devices,639.1666667,1277,1277
